,symbol,timestamp,open,high,low,close,volume,previous_close,high-low,high-pc,low-pc,tr,atr,upperband,lowerband,in_uptrend
11,ZIL/USDT,2021-05-03 22:15:00,0.21304,0.21304,0.21092,0.21219,1768798.8,0.21306,0.0021200000000000108,1.9999999999992246e-05,0.002140000000000003,0.002140000000000003,0.002379999999999997,0.21911999999999998,0.20486857142857143,True
12,ZIL/USDT,2021-05-03 22:30:00,0.21214,0.21296,0.21104,0.21281,990646.9,0.21219,0.001920000000000005,0.0007700000000000207,0.0011499999999999844,0.001920000000000005,0.002218571428571427,0.21865571428571431,0.20534428571428573,True
13,ZIL/USDT,2021-05-03 22:45:00,0.21296,0.21424,0.21246,0.21345,1006155.7,0.21281,0.0017800000000000038,0.0014300000000000146,0.0003499999999999892,0.0017800000000000038,0.001909999999999999,0.21908,0.20762000000000003,True
14,ZIL/USDT,2021-05-03 23:00:00,0.21351,0.21354,0.21186,0.21205,1216192.1,0.21345,0.0016800000000000148,9.000000000000674e-05,0.001590000000000008,0.0016800000000000148,0.0018385714285714314,0.2182157142857143,0.20762000000000003,True
15,ZIL/USDT,2021-05-03 23:15:00,0.21203,0.21235,0.21106,0.21163,1082536.5,0.21205,0.0012900000000000134,0.00030000000000002247,0.0009899999999999909,0.0012900000000000134,0.0016985714285714343,0.21680071428571432,0.20762000000000003,True
16,ZIL/USDT,2021-05-03 23:30:00,0.21174,0.21291,0.21143,0.2125,758723.6,0.21163,0.0014799999999999813,0.0012799999999999756,0.00020000000000000573,0.0014799999999999813,0.0017157142857142887,0.21731714285714288,0.20762000000000003,True
17,ZIL/USDT,2021-05-03 23:45:00,0.21246,0.21262,0.21124,0.21163,789013.6,0.2125,0.0013799999999999923,0.00012000000000000899,0.0012599999999999834,0.0013799999999999923,0.001667142857142859,0.21693142857142858,0.20762000000000003,True
18,ZIL/USDT,2021-05-04 00:00:00,0.21179,0.2118,0.20524,0.20564,8658879.2,0.21163,0.0065599999999999825,0.00016999999999997573,0.006390000000000007,0.0065599999999999825,0.0022985714285714276,0.21541571428571427,0.2016242857142857,False
19,ZIL/USDT,2021-05-04 00:15:00,0.20565,0.20836,0.20538,0.206,2755308.0,0.20564,0.0029799999999999827,0.00272,0.00025999999999998247,0.0029799999999999827,0.002449999999999996,0.21422,0.19952,False
20,ZIL/USDT,2021-05-04 00:30:00,0.206,0.20768,0.20373,0.20564,5469255.0,0.206,0.003950000000000009,0.0016800000000000148,0.0022699999999999942,0.003950000000000009,0.0027599999999999964,0.21398499999999998,0.19742500000000002,False
21,ZIL/USDT,2021-05-04 00:45:00,0.20555,0.20679,0.19659,0.19888,13972328.4,0.20564,0.010200000000000015,0.0011500000000000121,0.009050000000000002,0.010200000000000015,0.003977142857142854,0.21362142857142855,0.18975857142857142,False
22,ZIL/USDT,2021-05-04 01:00:00,0.19862,0.2014,0.1978,0.20108,5939864.8,0.19888,0.003599999999999992,0.0025199999999999945,0.0010799999999999976,0.003599999999999992,0.0043071428571428505,0.21252142857142856,0.18667857142857144,False
23,ZIL/USDT,2021-05-04 01:15:00,0.20109,0.20376,0.20058,0.20204,4012068.0,0.20108,0.0031799999999999884,0.002679999999999988,0.0005000000000000004,0.0031799999999999884,0.004549999999999994,0.21252142857142856,0.18852000000000002,False
24,ZIL/USDT,2021-05-04 01:30:00,0.20195,0.20342,0.20076,0.20158,2946948.2,0.20204,0.0026599999999999957,0.0013799999999999923,0.0012800000000000034,0.0026599999999999957,0.004732857142857138,0.21252142857142856,0.18789142857142857,False
25,ZIL/USDT,2021-05-04 01:45:00,0.2016,0.20326,0.20138,0.20166,1520687.6,0.20158,0.0018799999999999928,0.001679999999999987,0.00020000000000000573,0.0018799999999999928,0.00406428571428571,0.21252142857142856,0.19012714285714288,False
26,ZIL/USDT,2021-05-04 02:00:00,0.20161,0.20341,0.20108,0.20197,1961879.1,0.20166,0.0023299999999999987,0.0017500000000000016,0.0005799999999999972,0.0023299999999999987,0.00397142857142857,0.21252142857142856,0.1903307142857143,False
27,ZIL/USDT,2021-05-04 02:15:00,0.20179,0.20207,0.19937,0.20032,3912324.6,0.20197,0.002700000000000008,9.999999999998899e-05,0.002600000000000019,0.002700000000000008,0.0037928571428571417,0.21209857142857144,0.18934142857142858,False
28,ZIL/USDT,2021-05-04 02:30:00,0.20006,0.2019,0.2,0.20023,917179.5,0.20032,0.001899999999999985,0.001579999999999998,0.00031999999999998696,0.001899999999999985,0.0026071428571428517,0.20877142857142858,0.19312857142857145,False
29,ZIL/USDT,2021-05-04 02:45:00,0.20022,0.20102,0.19888,0.20057,3552136.8,0.20023,0.002140000000000003,0.0007900000000000129,0.00134999999999999,0.002140000000000003,0.0023985714285714244,0.2071457142857143,0.19275428571428574,False
30,ZIL/USDT,2021-05-04 03:00:00,0.20059,0.20187,0.19882,0.19982,2901979.6,0.20057,0.003049999999999997,0.0012999999999999956,0.0017500000000000016,0.003049999999999997,0.002379999999999997,0.2071457142857143,0.19320500000000002,False
31,ZIL/USDT,2021-05-04 03:15:00,0.19981,0.20139,0.19877,0.20119,2037866.5,0.19982,0.002620000000000011,0.0015700000000000158,0.0010499999999999954,0.002620000000000011,0.0023742857142857138,0.2071457142857143,0.19295714285714285,False
32,ZIL/USDT,2021-05-04 03:30:00,0.20117,0.20144,0.19906,0.19921,1839790.1,0.20119,0.002380000000000021,0.0002500000000000002,0.0021300000000000208,0.002380000000000021,0.0024457142857142893,0.2071457142857143,0.1929128571428571,False
33,ZIL/USDT,2021-05-04 03:45:00,0.19922,0.2,0.19811,0.19972,1758491.9,0.19921,0.0018900000000000028,0.0007900000000000129,0.0010999999999999899,0.0018900000000000028,0.002382857142857147,0.20620357142857146,0.19190642857142856,False
34,ZIL/USDT,2021-05-04 04:00:00,0.19956,0.20279,0.19805,0.20234,2653629.7,0.19972,0.004739999999999994,0.0030699999999999894,0.0016700000000000048,0.004739999999999994,0.0026742857142857163,0.20620357142857146,0.19239714285714285,False
35,ZIL/USDT,2021-05-04 04:15:00,0.2024,0.20325,0.20175,0.20311,1668186.1,0.20234,0.0014999999999999736,0.0009099999999999941,0.0005899999999999794,0.0014999999999999736,0.0026171428571428574,0.20620357142857146,0.19464857142857145,False
36,ZIL/USDT,2021-05-04 04:30:00,0.20299,0.20319,0.202,0.20272,1928513.8,0.20311,0.0011899999999999966,7.999999999999674e-05,0.0011099999999999999,0.0011899999999999966,0.002481428571428571,0.20620357142857146,0.19515071428571432,False
37,ZIL/USDT,2021-05-04 04:45:00,0.20274,0.20377,0.20256,0.20311,1532579.0,0.20272,0.0012100000000000166,0.0010499999999999954,0.00016000000000002124,0.0012100000000000166,0.002218571428571431,0.20620357142857146,0.1965092857142857,False
38,ZIL/USDT,2021-05-04 05:00:00,0.20307,0.20473,0.20258,0.2045,2329075.6,0.20311,0.0021499999999999853,0.0016199999999999826,0.0005300000000000027,0.0021499999999999853,0.00215142857142857,0.20620357142857146,0.19720071428571428,False
39,ZIL/USDT,2021-05-04 05:15:00,0.20446,0.20467,0.20239,0.20298,5868906.4,0.2045,0.0022800000000000042,0.00017000000000000348,0.0021100000000000008,0.0022800000000000042,0.0021371428571428535,0.20620357142857146,0.19711857142857142,False
40,ZIL/USDT,2021-05-04 05:30:00,0.20298,0.20324,0.20173,0.20216,1463788.0,0.20298,0.0015100000000000113,0.0002600000000000102,0.0012500000000000011,0.0015100000000000113,0.00208285714285714,0.20620357142857146,0.1962364285714286,False
41,ZIL/USDT,2021-05-04 05:45:00,0.20197,0.20338,0.20187,0.20305,1406855.8,0.20216,0.0015100000000000113,0.0012199999999999989,0.00029000000000001247,0.0015100000000000113,0.0016214285714285712,0.20620357142857146,0.1977607142857143,False
42,ZIL/USDT,2021-05-04 06:00:00,0.20288,0.204,0.20288,0.20333,1308760.0,0.20305,0.0011199999999999821,0.0009499999999999786,0.00017000000000000348,0.0011199999999999821,0.0015671428571428583,0.20620357142857146,0.19873857142857143,False
43,ZIL/USDT,2021-05-04 06:15:00,0.20323,0.20438,0.20285,0.20356,3001176.4,0.20333,0.0015300000000000036,0.0010499999999999954,0.0004800000000000082,0.0015300000000000036,0.0016157142857142878,0.20620357142857146,0.19876785714285714,False
44,ZIL/USDT,2021-05-04 06:30:00,0.20356,0.20424,0.20284,0.20297,3474067.6,0.20356,0.0014000000000000123,0.0006800000000000139,0.0007199999999999984,0.0014000000000000123,0.0016428571428571443,0.20620357142857146,0.19861142857142858,False
45,ZIL/USDT,2021-05-04 06:45:00,0.20288,0.20372,0.20202,0.20277,1359001.2,0.20297,0.001700000000000007,0.0007500000000000007,0.0009500000000000064,0.001700000000000007,0.001578571428571433,0.20620357142857146,0.1981342857142857,False
46,ZIL/USDT,2021-05-04 07:00:00,0.20278,0.2051,0.20247,0.2049,1869880.8,0.20277,0.0026299999999999935,0.0023299999999999987,0.0002999999999999947,0.0026299999999999935,0.0016285714285714317,0.20620357142857146,0.1988992857142857,False
47,ZIL/USDT,2021-05-04 07:15:00,0.20492,0.20505,0.20341,0.20398,1584067.5,0.2049,0.0016400000000000026,0.00015000000000001124,0.0014899999999999913,0.0016400000000000026,0.001647142857142859,0.20620357142857146,0.19928857142857145,False
48,ZIL/USDT,2021-05-04 07:30:00,0.20396,0.20397,0.20136,0.20187,1989202.6,0.20398,0.002610000000000001,9.999999999982245e-06,0.0026199999999999835,0.0026199999999999835,0.0018057142857142835,0.20620357142857146,0.19724785714285717,False
49,ZIL/USDT,2021-05-04 07:45:00,0.20185,0.20297,0.19956,0.19982,3580354.3,0.20187,0.003410000000000024,0.0011000000000000176,0.0023100000000000065,0.003410000000000024,0.002132857142857147,0.20620357142857146,0.19486642857142855,False
50,ZIL/USDT,2021-05-04 08:00:00,0.19987,0.201,0.19801,0.19805,4579194.0,0.19982,0.0029900000000000204,0.0011800000000000144,0.001810000000000006,0.0029900000000000204,0.0023414285714285776,0.20620357142857146,0.19248071428571426,False
51,ZIL/USDT,2021-05-04 08:15:00,0.19805,0.20058,0.19805,0.19922,1917287.0,0.19805,0.0025300000000000045,0.0025300000000000045,0.0,0.0025300000000000045,0.002502857142857148,0.20620357142857146,0.19180642857142857,False
52,ZIL/USDT,2021-05-04 08:30:00,0.19892,0.20049,0.19838,0.19845,2023337.3,0.19922,0.0021100000000000008,0.0012699999999999934,0.0008400000000000074,0.0021100000000000008,0.0025614285714285756,0.20620357142857146,0.19175071428571427,False
53,ZIL/USDT,2021-05-04 08:45:00,0.19835,0.20122,0.19835,0.20122,2047639.2,0.19845,0.0028700000000000114,0.0027700000000000224,9.999999999998899e-05,0.0028700000000000114,0.0025957142857142923,0.20620357142857146,0.1919978571428571,False
54,ZIL/USDT,2021-05-04 09:00:00,0.20118,0.20361,0.20102,0.20349,2571965.6,0.20122,0.002590000000000009,0.0023900000000000032,0.00020000000000000573,0.002590000000000009,0.002731428571428579,0.20620357142857146,0.19412071428571429,False
55,ZIL/USDT,2021-05-04 09:15:00,0.20348,0.20363,0.20227,0.20344,2134619.2,0.20349,0.00136,0.00014000000000000123,0.0012199999999999989,0.00136,0.0025514285714285817,0.20620357142857146,0.19529571428571427,False
56,ZIL/USDT,2021-05-04 09:30:00,0.20341,0.20361,0.2018,0.20245,2563605.0,0.20344,0.001810000000000006,0.00017000000000000348,0.0016400000000000026,0.001810000000000006,0.0023228571428571504,0.20620357142857146,0.19573642857142856,False
57,ZIL/USDT,2021-05-04 09:45:00,0.20242,0.20323,0.20207,0.20268,3512658.1,0.20245,0.0011599999999999944,0.0007800000000000029,0.00037999999999999146,0.0011599999999999944,0.002061428571428575,0.20620357142857146,0.19646571428571427,False
58,ZIL/USDT,2021-05-04 10:00:00,0.20252,0.20461,0.20252,0.20435,3198401.0,0.20268,0.0020899999999999808,0.0019299999999999873,0.00015999999999999348,0.0020899999999999808,0.001998571428571429,0.20620357142857146,0.1975692857142857,False
59,ZIL/USDT,2021-05-04 10:15:00,0.20435,0.206,0.20365,0.20539,4134219.1,0.20435,0.002349999999999991,0.0016499999999999848,0.0007000000000000062,0.002349999999999991,0.002032857142857142,0.20620357142857146,0.19872642857142855,False
60,ZIL/USDT,2021-05-04 10:30:00,0.2053,0.20716,0.20482,0.20639,4330915.6,0.20539,0.0023400000000000087,0.0017700000000000216,0.0005699999999999872,0.0023400000000000087,0.0019571428571428556,0.21186142857142856,0.20011857142857145,True
61,ZIL/USDT,2021-05-04 10:45:00,0.20639,0.20937,0.20606,0.20926,5674826.0,0.20639,0.0033100000000000074,0.0029800000000000104,0.00032999999999999696,0.0033100000000000074,0.0020599999999999985,0.21389499999999997,0.201535,True
62,ZIL/USDT,2021-05-04 11:00:00,0.20927,0.20929,0.20711,0.20791,4625213.3,0.20926,0.0021800000000000153,3.0000000000002247e-05,0.002150000000000013,0.0021800000000000153,0.0021771428571428575,0.21473142857142857,0.20166857142857142,True
63,ZIL/USDT,2021-05-04 11:15:00,0.20786,0.20826,0.20461,0.20807,4065238.3,0.20791,0.0036500000000000143,0.0003499999999999892,0.003300000000000025,0.0036500000000000143,0.0024400000000000016,0.21375499999999997,0.20166857142857142,True
64,ZIL/USDT,2021-05-04 11:30:00,0.20807,0.20915,0.20737,0.20864,3294516.9,0.20807,0.0017800000000000038,0.0010799999999999976,0.0007000000000000062,0.0017800000000000038,0.0025285714285714317,0.2158457142857143,0.20166857142857142,True
65,ZIL/USDT,2021-05-04 11:45:00,0.20881,0.20998,0.20789,0.20963,3062915.0,0.20864,0.0020900000000000085,0.0013400000000000079,0.0007500000000000007,0.0020900000000000085,0.0025285714285714356,0.2165207142857143,0.20166857142857142,True
66,ZIL/USDT,2021-05-04 12:00:00,0.20971,0.20992,0.20509,0.20593,4667021.9,0.20963,0.004830000000000001,0.0002899999999999847,0.004540000000000016,0.004830000000000001,0.0028828571428571514,0.21615357142857144,0.20166857142857142,True
67,ZIL/USDT,2021-05-04 12:15:00,0.20585,0.20794,0.20444,0.20616,4264357.4,0.20593,0.003500000000000003,0.0020100000000000118,0.0014899999999999913,0.003500000000000003,0.003048571428571436,0.21533571428571432,0.20166857142857142,True
68,ZIL/USDT,2021-05-04 12:30:00,0.20616,0.209,0.20487,0.2082,3315110.8,0.20616,0.004129999999999995,0.0028399999999999814,0.0012900000000000134,0.004129999999999995,0.0031657142857142917,0.21643214285714285,0.20166857142857142,True
69,ZIL/USDT,2021-05-04 12:45:00,0.2079,0.2099,0.2074,0.20964,3509019.4,0.2082,0.0025000000000000022,0.001700000000000007,0.0007999999999999952,0.0025000000000000022,0.0032114285714285756,0.21828428571428574,0.20166857142857142,True
70,ZIL/USDT,2021-05-04 13:00:00,0.2096,0.20977,0.20772,0.20896,3689263.8,0.20964,0.002050000000000024,0.000130000000000019,0.001920000000000005,0.002050000000000024,0.002982857142857148,0.21769357142857146,0.20166857142857142,True
71,ZIL/USDT,2021-05-04 13:15:00,0.20896,0.21236,0.20893,0.21101,7262468.6,0.20896,0.0034299999999999886,0.0033999999999999864,3.0000000000002247e-05,0.0034299999999999886,0.0032185714285714317,0.2203007142857143,0.20166857142857142,True
72,ZIL/USDT,2021-05-04 13:30:00,0.21092,0.21098,0.20701,0.20727,5568660.2,0.21101,0.003970000000000001,3.0000000000002247e-05,0.0040000000000000036,0.0040000000000000036,0.0034914285714285737,0.2194692857142857,0.20166857142857142,True
73,ZIL/USDT,2021-05-04 13:45:00,0.20745,0.20745,0.20461,0.20644,3876858.7,0.20727,0.002840000000000009,0.00017999999999998573,0.0026600000000000235,0.002840000000000009,0.0032071428571428607,0.21565142857142858,0.20166857142857142,True
74,ZIL/USDT,2021-05-04 14:00:00,0.20644,0.20756,0.20123,0.20374,4586861.6,0.20644,0.006330000000000002,0.0011199999999999821,0.00521000000000002,0.006330000000000002,0.003611428571428575,0.2152292857142857,0.20166857142857142,True
75,ZIL/USDT,2021-05-04 14:15:00,0.20356,0.20577,0.20162,0.20379,5372618.2,0.20374,0.004150000000000015,0.002030000000000004,0.0021200000000000108,0.004150000000000015,0.0036142857142857205,0.21453785714285717,0.20166857142857142,True
76,ZIL/USDT,2021-05-04 14:30:00,0.20398,0.20445,0.199,0.20093,10701694.9,0.20379,0.005449999999999983,0.0006599999999999939,0.004789999999999989,0.005449999999999983,0.004035714285714289,0.21383214285714286,0.18961785714285712,False
77,ZIL/USDT,2021-05-04 14:45:00,0.20081,0.20342,0.19943,0.20128,5648771.3,0.20093,0.0039899999999999936,0.0024899999999999922,0.0015000000000000013,0.0039899999999999936,0.004312857142857142,0.21383214285714286,0.18848642857142855,False
78,ZIL/USDT,2021-05-04 15:00:00,0.20154,0.20313,0.1985,0.19892,7329763.9,0.20128,0.004629999999999995,0.0018500000000000183,0.002779999999999977,0.004629999999999995,0.004484285714285714,0.21383214285714286,0.18736214285714287,False
79,ZIL/USDT,2021-05-04 15:15:00,0.19893,0.19901,0.1923,0.19782,15166856.1,0.19892,0.006709999999999994,8.999999999997899e-05,0.006620000000000015,0.006709999999999994,0.00487142857142857,0.21026928571428571,0.18104071428571428,False
80,ZIL/USDT,2021-05-04 15:30:00,0.19781,0.19989,0.19647,0.19843,6756166.9,0.19782,0.0034200000000000064,0.0020700000000000163,0.00134999999999999,0.0034200000000000064,0.004954285714285712,0.21026928571428571,0.1833171428571429,False
81,ZIL/USDT,2021-05-04 15:45:00,0.19848,0.19929,0.19454,0.19504,5609063.5,0.19843,0.004750000000000004,0.0008599999999999997,0.0038900000000000046,0.004750000000000004,0.0047285714285714275,0.21026928571428571,0.18272928571428573,False
82,ZIL/USDT,2021-05-04 16:00:00,0.1951,0.19795,0.19308,0.19643,7474710.7,0.19504,0.0048699999999999855,0.002909999999999996,0.0019599999999999895,0.0048699999999999855,0.0048314285714285655,0.21000928571428568,0.1810207142857143,False
83,ZIL/USDT,2021-05-04 16:15:00,0.19654,0.19736,0.19409,0.19633,5680652.9,0.19643,0.003269999999999995,0.0009300000000000141,0.002339999999999981,0.003269999999999995,0.004519999999999996,0.209285,0.18216500000000002,False
84,ZIL/USDT,2021-05-04 16:30:00,0.19662,0.19662,0.1923,0.19263,4024387.2,0.19633,0.0043199999999999905,0.0002899999999999847,0.004030000000000006,0.0043199999999999905,0.004567142857142853,0.20816142857142855,0.18075857142857144,False
85,ZIL/USDT,2021-05-04 16:45:00,0.19251,0.19529,0.19093,0.19504,6338927.8,0.19263,0.004360000000000003,0.0026599999999999957,0.001700000000000007,0.004360000000000003,0.004528571428571425,0.2066957142857143,0.17952428571428572,False
86,ZIL/USDT,2021-05-04 17:00:00,0.19504,0.19749,0.19465,0.19601,3172854.4,0.19504,0.002840000000000009,0.0024500000000000077,0.00039000000000000146,0.002840000000000009,0.003975714285714285,0.2066957142857143,0.18414285714285714,False
87,ZIL/USDT,2021-05-04 17:15:00,0.19601,0.19747,0.19481,0.19711,2668688.4,0.19601,0.0026599999999999957,0.0014600000000000168,0.0011999999999999789,0.0026599999999999957,0.0038671428571428546,0.2066957142857143,0.18453857142857144,False
88,ZIL/USDT,2021-05-04 17:30:00,0.19709,0.20175,0.19612,0.20067,9343898.3,0.19711,0.005630000000000024,0.004640000000000005,0.0009900000000000186,0.005630000000000024,0.0039928571428571435,0.2066957142857143,0.18695642857142858,False
89,ZIL/USDT,2021-05-04 17:45:00,0.20064,0.20131,0.19881,0.20035,2666630.9,0.20067,0.0025000000000000022,0.0006400000000000017,0.0018600000000000005,0.0025000000000000022,0.003654285714285717,0.2066957142857143,0.18909714285714282,False
90,ZIL/USDT,2021-05-04 18:00:00,0.20019,0.20121,0.1995,0.2012,2427468.3,0.20035,0.0017099999999999893,0.0008599999999999997,0.0008499999999999897,0.0017099999999999893,0.0034314285714285736,0.2066957142857143,0.19006071428571428,False
91,ZIL/USDT,2021-05-04 18:15:00,0.2012,0.20137,0.19927,0.20035,2043558.1,0.2012,0.0020999999999999908,0.00017000000000000348,0.0019299999999999873,0.0020999999999999908,0.003114285714285716,0.2066957142857143,0.19097714285714285,False
92,ZIL/USDT,2021-05-04 18:30:00,0.20034,0.20327,0.19974,0.20288,3116428.9,0.20035,0.0035300000000000054,0.002920000000000006,0.0006099999999999994,0.0035300000000000054,0.002995714285714288,0.2066957142857143,0.19251785714285713,False
93,ZIL/USDT,2021-05-04 18:45:00,0.20282,0.2033,0.20117,0.20178,3139187.7,0.20288,0.0021300000000000208,0.0004200000000000037,0.001710000000000017,0.0021300000000000208,0.002894285714285718,0.2066957142857143,0.19355214285714284,False
94,ZIL/USDT,2021-05-04 19:00:00,0.20168,0.20301,0.20093,0.2016,2444191.4,0.20178,0.0020799999999999985,0.0012300000000000089,0.0008499999999999897,0.0020799999999999985,0.002811428571428576,0.2066957142857143,0.19353571428571426,False
95,ZIL/USDT,2021-05-04 19:15:00,0.20154,0.20228,0.20059,0.20099,1545074.2,0.2016,0.001689999999999997,0.0006799999999999862,0.0010100000000000109,0.001689999999999997,0.002248571428571429,0.2066957142857143,0.19468928571428568,False
96,ZIL/USDT,2021-05-04 19:30:00,0.20081,0.20184,0.19977,0.20037,2083013.9,0.20099,0.0020699999999999885,0.0008499999999999897,0.0012199999999999989,0.0020699999999999885,0.002187142857142856,0.2066957142857143,0.19424357142857143,False
97,ZIL/USDT,2021-05-04 19:45:00,0.20039,0.20088,0.19939,0.20046,1979402.2,0.20037,0.0014899999999999913,0.0005100000000000104,0.0009799999999999809,0.0014899999999999913,0.0021557142857142847,0.20660214285714287,0.19366785714285714,False
98,ZIL/USDT,2021-05-04 20:00:00,0.20059,0.20146,0.20003,0.20108,1318147.7,0.20046,0.0014299999999999868,0.0010000000000000009,0.00042999999999998595,0.0014299999999999868,0.0020599999999999985,0.20660214285714287,0.19456500000000002,False
99,ZIL/USDT,2021-05-04 20:15:00,0.2009,0.20121,0.19829,0.19933,1375123.0,0.20108,0.002920000000000006,0.00012999999999999123,0.0027900000000000147,0.002920000000000006,0.001972857142857141,0.2056685714285714,0.19383142857142857,False
